BLDGCL,TAXCLASS,LTFRONT,LTDEPTH,EXT,STORIES,FULLVAL,AVLAND,AVTOT,EXLAND,EXTOT,EXCD1,BLDFRONT,BLDDEPTH,AVLAND2,AVTOT2,EXLAND2,EXTOT2,YEAR,Borough,Latitude,Longitude,Community Board,Council District,Census Tract,NTA,OWNER_RICHNESS,BIN_POPULARNESS,LTFRONT_WAS_NAN,LTDEPTH_WAS_NAN,STORIES_WAS_NAN,EXLAND_WAS_NAN,EXTOT_WAS_NAN,BLDFRONT_WAS_NAN,BLDDEPTH_WAS_NAN,AVLAND2_WAS_NAN,AVTOT2_WAS_NAN,EXLAND2_WAS_NAN,EXTOT2_WAS_NAN,Latitude_WAS_NAN,Longitude_WAS_NAN
A2,1,40.0,100.0,nan_val,1.5,658000,10711,29738,5610.0,5610.0,1010.0,25.0,37.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.739803,-73.722025,413.0 category,23.0 category,157101.0 category,Bellerose,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A0,1,40.0,100.0,G,1.5,534000,13759,28368,1470.0,1470.0,1017.0,23.0,33.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.735786,-73.704772,413.0 category,23.0 category,157903.0 category,Glen Oaks-Floral Park-New Hyde Park,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A2,1,43.0,100.0,G,1.0,535000,11645,24336,1470.0,1470.0,1017.0,26.0,46.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.743557,-73.717148,413.0 category,23.0 category,157902.0 category,Glen Oaks-Floral Park-New Hyde Park,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A1,1,40.0,100.0,nan_val,2.0,619000,15129,32976,98540.41012852485,335868.59502753214,nan_val,26.0,30.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.744698,-73.718991,413.0 category,23.0 category,157101.0 category,Bellerose,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
B2,1,23.0,123.0,G,2.0,591000,12125,27246,98540.41012852485,335868.59502753214,nan_val,19.0,57.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.680442,-73.863608,409.0 category,32.0 category,42.0 category,Woodhaven,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
A9,1,25.0,93.0,nan_val,2.0,489000,7921,18987,4318.0,4318.0,1010.0,18.0,30.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.686102,-73.861628,409.0 category,30.0 category,6.0 category,Woodhaven,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A1,1,20.0,100.0,E,2.0,431000,9341,21414,3210.0,3210.0,1017.0,16.0,30.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.690444,-73.852917,409.0 category,32.0 category,18.0 category,Woodhaven,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
B3,1,40.0,100.0,G,2.7,581000,16663,31230,98540.41012852485,335868.59502753214,nan_val,24.0,30.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.693961,-73.84935,409.0 category,32.0 category,20.0 category,Woodhaven,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
B1,1,23.0,100.0,nan_val,2.0,791000,9160,28084,9160.0,15512.0,1017.0,20.0,52.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.693901,-73.855849,409.0 category,32.0 category,14.0 category,Woodhaven,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A0,1,39.0,100.0,G,1.5,636000,10793,27792,1470.0,1470.0,1017.0,24.0,38.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.74135,-73.721625,413.0 category,23.0 category,157101.0 category,Bellerose,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
C0,1,20.0,100.0,G,2.0,602000,12507,28200,98540.41012852485,335868.59502753214,nan_val,20.0,54.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.691728,-73.858789,409.0 category,32.0 category,10.0 category,Woodhaven,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
R3,1A,4.0,106.55358316896779,nan_val,1.0,368580,42,13378,42.0,3210.0,1017.0,38.35627666741522,58.19472798653954,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.750325,-73.736602,411.0 category,23.0 category,152901.0 category,Douglas Manor-Douglaston-Little Neck,poor,not popular,0,1,0,0,0,1,1,1,1,1,1,0,0
B2,1,43.0,101.0,G,2.0,1025000,15036,56247,7350.0,7350.0,1010.0,26.0,47.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.749067,-73.730219,411.0 category,23.0 category,152901.0 category,Douglas Manor-Douglaston-Little Neck,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A0,1,40.0,100.0,nan_val,1.6,649000,14676,36216,98540.41012852485,335868.59502753214,nan_val,24.0,37.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.740533,-73.709496,413.0 category,23.0 category,157902.0 category,Glen Oaks-Floral Park-New Hyde Park,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
A0,1,40.0,100.0,G,1.5,556000,13944,30888,3210.0,3210.0,1017.0,24.0,35.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.742236,-73.719034,413.0 category,23.0 category,157101.0 category,Bellerose,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A1,1,60.0,100.0,G,2.0,725000,26160,43500,1470.0,1470.0,1017.0,35.0,40.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.751093,-73.707952,413.0 category,23.0 category,155102.0 category,Glen Oaks-Floral Park-New Hyde Park,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A2,1,100.0,40.0,G,1.5,673000,12531,34006,98540.41012852485,335868.59502753214,nan_val,41.0,24.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.740459,-73.722069,413.0 category,23.0 category,157101.0 category,Bellerose,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
A1,1,34.0,100.0,EG,2.5,599000,14967,32602,1470.0,1470.0,1017.0,22.0,27.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.730306,-73.712961,413.0 category,23.0 category,1617.0 category,Bellerose,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
C0,1,40.0,100.0,G,2.5,847000,12030,34776,3210.0,3210.0,1017.0,20.0,55.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.692091,-73.857025,409.0 category,32.0 category,16.0 category,Woodhaven,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A1,1,33.0,100.0,EG,2.5,578000,11753,26128,98540.41012852485,335868.59502753214,nan_val,20.0,26.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.732496,-73.707511,413.0 category,23.0 category,157903.0 category,Glen Oaks-Floral Park-New Hyde Park,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
A1,1,40.0,100.0,nan_val,2.0,607000,16206,34395,16206.0,20408.0,1015.0,24.0,34.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.744934,-73.71912,413.0 category,23.0 category,157101.0 category,Bellerose,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A0,1,40.0,100.0,G,1.6,592000,16182,34836,98540.41012852485,335868.59502753214,nan_val,24.0,38.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.735603,-73.712747,413.0 category,23.0 category,157903.0 category,Glen Oaks-Floral Park-New Hyde Park,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
B3,1,31.0,90.0,E,2.5,548000,13667,27038,8618.0,8618.0,1015.0,20.0,29.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.695298,-73.851313,409.0 category,32.0 category,22.0 category,Woodhaven,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A1,1,44.0,100.0,G,2.5,620000,15274,31886,1470.0,1470.0,1017.0,22.0,27.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.729658,-73.714837,413.0 category,23.0 category,1617.0 category,Bellerose,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
B3,1,21.0,110.0,EG,2.0,485000,10587,25048,1470.0,1470.0,1017.0,16.0,39.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.695175,-73.86052,409.0 category,32.0 category,12.0 category,Woodhaven,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A1,1,40.0,100.0,G,2.5,593000,14616,31518,1470.0,1470.0,1017.0,22.0,27.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.728312,-73.71231,413.0 category,23.0 category,1617.0 category,Bellerose,rich,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
B1,1,30.0,202.0,G,2.0,733000,15170,33192,98540.41012852485,335868.59502753214,nan_val,22.0,54.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.686123,-73.8659,409.0 category,30.0 category,6.0 category,Woodhaven,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
A0,1,40.0,100.0,G,1.5,516000,15660,30960,98540.41012852485,335868.59502753214,nan_val,23.0,37.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.74776,-73.703315,413.0 category,23.0 category,157901.0 category,Glen Oaks-Floral Park-New Hyde Park,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
B3,1,40.0,100.0,EG,2.5,676000,12236,27945,98540.41012852485,335868.59502753214,nan_val,20.0,25.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.727679,-73.715177,413.0 category,23.0 category,1617.0 category,Bellerose,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
A0,1,40.0,100.0,G,1.5,558000,15188,32347,15188.0,19384.0,1015.0,24.0,35.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.742263,-73.712112,413.0 category,23.0 category,157902.0 category,Glen Oaks-Floral Park-New Hyde Park,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
R3,1A,45.83709694359836,106.55358316896779,nan_val,3.0,704810,2913,29244,98540.41012852485,335868.59502753214,nan_val,38.35627666741522,58.19472798653954,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.74644,-73.731179,411.0 category,23.0 category,152901.0 category,Douglas Manor-Douglaston-Little Neck,poor,not popular,1,1,0,1,1,1,1,1,1,1,1,0,0
B3,1,35.0,100.0,EG,2.5,692000,11704,32013,1470.0,1470.0,1017.0,19.0,38.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.691982,-73.847382,409.0 category,32.0 category,30.0 category,Woodhaven,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A0,1,40.0,100.0,nan_val,1.6,577000,16100,33177,1470.0,1470.0,1017.0,24.0,38.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.734968,-73.7124,413.0 category,23.0 category,157903.0 category,Glen Oaks-Floral Park-New Hyde Park,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
B3,1,25.0,93.0,G,2.0,568000,9366,19704,98540.41012852485,335868.59502753214,nan_val,20.0,36.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.686711,-73.84808,409.0 category,32.0 category,32.0 category,Woodhaven,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
A5,1,16.0,80.0,nan_val,2.0,393000,9035,20062,98540.41012852485,335868.59502753214,nan_val,16.0,36.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.689761,-73.855241,409.0 category,32.0 category,16.0 category,Woodhaven,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
B1,1,40.0,100.0,G,2.0,714000,12473,28728,1470.0,1470.0,1017.0,26.0,47.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,QUEENS,40.689133,-73.865076,409.0 category,30.0 category,4.0 category,Woodhaven,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
